drugbank_id,name,cas
DB00743,Gadobenic acid,113662-23-0
DB00744,Zileuton,111406-87-2
DB00745,Modafinil,68693-11-8
DB00746,Deferoxamine,70-51-9
DB00747,Scopolamine,51-34-3
DB00748,Carbinoxamine,486-16-8
DB00749,Etodolac,41340-25-4
DB00750,Prilocaine,721-50-6
DB00751,Epinastine,80012-43-7
DB00752,Tranylcypromine,155-09-9
DB00753,Isoflurane,26675-46-7
DB00754,Ethotoin,86-35-1
DB00755,Tretinoin,302-79-4
DB00756,Hexachlorophene,70-30-4
DB00757,Dolasetron,115956-12-2
DB00758,Clopidogrel,113665-84-2
DB00759,Tetracycline,60-54-8
DB00760,Meropenem,96036-03-2
DB00761,Potassium chloride,7447-40-7
DB00762,Irinotecan,97682-44-5
DB00763,Methimazole,60-56-0
DB00764,Mometasone,105102-22-5
DB00765,Metyrosine,672-87-7
DB00766,Clavulanic acid,58001-44-8
DB00767,Benzquinamide,63-12-7
DB00768,Olopatadine,113806-05-6
DB00769,Hydrocortamate,76-47-1
DB00770,Alprostadil,745-65-3
DB00771,Clidinium,7020-55-5
DB00772,Malathion,121-75-5
DB00773,Etoposide,33419-42-0
DB00774,Hydroflumethiazide,135-09-1
DB00775,Tirofiban,144494-65-5
DB00776,Oxcarbazepine,28721-07-5
DB00777,Propiomazine,362-29-8
DB00778,Roxithromycin,80214-83-1
DB00779,Nalidixic acid,389-08-2
DB00780,Phenelzine,51-71-8
DB00782,Propantheline,298-50-0
DB00783,Estradiol,50-28-2
DB00784,Mefenamic acid,61-68-7
DB00785,Cryptenamine,1356-18-9
DB00786,Marimastat,154039-60-8
DB00787,Acyclovir,59277-89-3
DB00788,Naproxen,22204-53-1
DB00789,Gadopentetic acid,80529-93-7
DB00790,Perindopril,82834-16-0
DB00791,Uracil mustard,66-75-1
DB00792,Tripelennamine,91-81-6
DB00793,Haloprogin,777-11-7
DB00794,Primidone,125-33-7
DB00795,Sulfasalazine,599-79-1
DB00796,Candesartan cilexetil,145040-37-5
DB00797,Tolazoline,59-98-3
DB00798,Gentamicin,1403-66-3
DB00799,Tazarotene,118292-40-3
DB00800,Fenoldopam,67227-56-9
DB00801,Halazepam,23092-17-3
DB00802,Alfentanil,71195-58-9
DB00803,Colistin,1066-17-7
DB00804,Dicyclomine,77-19-0
DB00805,Minaprine,25905-77-5
DB00806,Pentoxifylline,6493-05-6
DB00807,Proparacaine,499-67-2
DB00808,Indapamide,26807-65-8
DB00809,Tropicamide,1508-75-4
DB00810,Biperiden,514-65-8
DB00811,Ribavirin,36791-04-5
DB00812,Phenylbutazone,50-33-9
DB00813,Fentanyl,437-38-7
DB00814,Meloxicam,71125-38-7
DB00815,Sodium lauryl sulfate,151-21-3
DB00816,Orciprenaline,586-06-1
DB00817,Rosoxacin,40034-42-2
DB00818,Propofol,2078-54-8
DB00819,Acetazolamide,59-66-5
DB00820,Tadalafil,171596-29-5
DB00821,Carprofen,53716-49-7
DB00822,Disulfiram,97-77-8
DB00823,Ethynodiol diacetate,297-76-7
DB00824,Enprofylline,41078-02-8
DB00825,Levomenthol,2216-51-5
DB00826,Natamycin,7681-93-8
DB00827,Cinoxacin,28657-80-9
DB00828,Fosfomycin,23155-02-4
DB00829,Diazepam,439-14-5
DB00830,Phenmetrazine,134-49-6
DB00831,Trifluoperazine,117-89-5
DB00832,Phensuximide,86-34-0
DB00833,Cefaclor,53994-73-3
DB00834,Mifepristone,84371-65-3
DB00835,Brompheniramine,86-22-6
DB00836,Loperamide,53179-11-6
DB00837,Progabide,62666-20-0
DB00838,Clocortolone,4828-27-7
DB00839,Tolazamide,1156-19-0
DB00840,Hydroxypropyl cellulose,9004-64-2
DB00841,Dobutamine,34368-04-2
DB00842,Oxazepam,604-75-1
DB00843,Donepezil,120014-06-4
DB00844,Nalbuphine,20594-83-6
DB00845,Clofazimine,2030-63-9
DB00846,Flurandrenolide,1524-88-5
DB00847,Cysteamine,60-23-1
DB00848,Levamisole,14769-73-4
DB00849,Methylphenobarbital,115-38-8
DB00850,Perphenazine,58-39-9
DB00851,Dacarbazine,4342-03-4
DB00852,Pseudoephedrine,90-82-4
DB00853,Temozolomide,85622-93-1
DB00854,Levorphanol,77-07-6
DB00855,Aminolevulinic acid,106-60-5
DB00856,Chlorphenesin,104-29-0
DB00857,Terbinafine,91161-71-6
DB00858,Drostanolone,58-19-5
DB00859,Penicillamine,52-67-5
DB00860,Prednisolone,50-24-8
DB00861,Diflunisal,22494-42-4
DB00862,Vardenafil,224785-90-4
DB00863,Ranitidine,66357-35-5
DB00864,Tacrolimus,104987-11-3
DB00865,Benzphetamine,156-08-1
DB00866,Alprenolol,13655-52-2
DB00867,Ritodrine,26652-09-5
DB00868,Benzonatate,104-31-4
DB00869,Dorzolamide,120279-96-1
DB00870,Suprofen,40828-46-4
DB00871,Terbutaline,23031-25-6
DB00872,Conivaptan,210101-16-9
DB14596,Loteprednol etabonate,82034-46-6
DB00874,Guaifenesin,93-14-1
DB00875,Flupentixol,2709-56-0
DB00876,Eprosartan,133040-01-4
DB00877,Sirolimus,53123-88-9
DB00878,Chlorhexidine,55-56-1
DB00879,Emtricitabine,143491-57-0
DB00880,Chlorothiazide,58-94-6
DB00881,Quinapril,85441-61-8
DB00882,Clomifene,911-45-5
DB00883,Isosorbide dinitrate,87-33-2
DB00884,Risedronic acid,105462-24-6
DB00885,Pemirolast,69372-19-6
DB00886,Omapatrilat,167305-00-2
DB00887,Bumetanide,28395-03-1
DB00888,Mechlorethamine,51-75-2
DB00889,Granisetron,109889-09-0
DB00890,Dienestrol,13029-44-2
DB00891,Sulfapyridine,144-83-2
DB00892,Oxybuprocaine,99-43-4
DB00893,Iron Dextran,9004-66-4
DB00894,Testolactone,968-93-4
DB00895,Benzylpenicilloyl polylysine,31855-75-1
DB00896,Rimexolone,49697-38-3
DB00897,Triazolam,28911-01-5
DB00898,Ethanol,64-17-5
DB00899,Remifentanil,132875-61-7
DB00900,Didanosine,69655-05-6
DB00901,Bitolterol,30392-40-6
DB00902,Methdilazine,1982-37-2
DB00903,Etacrynic acid,58-54-8
DB00904,Ondansetron,99614-02-5
DB00905,Bimatoprost,155206-00-1
DB00906,Tiagabine,115103-54-3
DB00907,Cocaine,50-36-2
DB00908,Quinidine,56-54-2
DB00909,Zonisamide,68291-97-4
DB00910,Paricalcitol,131918-61-1
DB00911,Tinidazole,19387-91-8
DB00912,Repaglinide,135062-02-1
DB00913,Anileridine,144-14-9
DB00914,Phenformin,114-86-3
DB00915,Amantadine,768-94-5
DB00916,Metronidazole,443-48-1
DB00917,Dinoprostone,363-24-6
DB00918,Almotriptan,154323-57-6
DB00919,Spectinomycin,1695-77-8
DB00920,Ketotifen,34580-13-7
DB00921,Buprenorphine,52485-79-7
DB00922,Levosimendan,141505-33-1
DB00923,Ceforanide,60925-61-3
DB00924,Cyclobenzaprine,303-53-7
DB00925,Phenoxybenzamine,59-96-1
DB00926,Etretinate,54350-48-0
DB00927,Famotidine,76824-35-6
DB00928,Azacitidine,320-67-2
DB00929,Misoprostol,59122-46-2
DB00930,Colesevelam,182815-43-6
DB00931,Metacycline,914-00-1
DB00932,Tipranavir,174484-41-4
DB00933,Mesoridazine,5588-33-0
DB00934,Maprotiline,10262-69-8
DB00935,Oxymetazoline,1491-59-4
DB00936,Salicylic acid,69-72-7
DB00937,Diethylpropion,90-84-6
DB00938,Salmeterol,89365-50-4
DB00939,Meclofenamic acid,644-62-2
DB00940,Methantheline,5818-17-7
DB00941,Hexafluronium,4844-10-4
DB00942,Cycrimine,77-39-4
DB00943,Zalcitabine,7481-89-2
DB00944,Demecarium,16505-84-3
DB00945,Acetylsalicylic acid,50-78-2
DB00946,Phenprocoumon,435-97-2
DB00947,Fulvestrant,129453-61-8
DB00948,Mezlocillin,51481-65-3
DB00949,Felbamate,25451-15-4
DB00950,Fexofenadine,83799-24-0
DB00951,Isoniazid,54-85-3
DB00952,Naratriptan,121679-13-8
DB00953,Rizatriptan,144034-80-0
DB00954,Dirithromycin,62013-04-1
DB00955,Netilmicin,56391-56-1
DB00956,Hydrocodone,125-29-1
DB00957,Norgestimate,35189-28-7
DB00958,Carboplatin,41575-94-4
DB00959,Methylprednisolone,83-43-2
DB00960,Pindolol,13523-86-9
DB00961,Mepivacaine,96-88-8
DB00962,Zaleplon,151319-34-5
DB00963,Bromfenac,91714-94-2
DB00964,Apraclonidine,66711-21-5
DB00965,Ethiodized oil,8008-53-5
DB00966,Telmisartan,144701-48-4
DB00967,Desloratadine,100643-71-8
DB00968,Methyldopa,555-30-6
DB00969,Alosetron,122852-42-0
DB00970,Dactinomycin,50-76-0
DB00971,Selenium Sulfide,7488-56-4
DB00972,Azelastine,58581-89-8
DB00973,Ezetimibe,163222-33-1
DB00974,Edetic acid,60-00-4
DB00975,Dipyridamole,58-32-2
DB00976,Telithromycin,191114-48-4
DB00977,Ethinylestradiol,57-63-6
DB00978,Lomefloxacin,98079-51-7
DB00979,Cyclopentolate,512-15-2
DB00980,Ramelteon,196597-26-9
DB00981,Physostigmine,57-47-6
DB00982,Isotretinoin,4759-48-2
DB00983,Formoterol,73573-87-2
DB00984,Nandrolone phenpropionate,62-90-8
DB00985,Dimenhydrinate,523-87-5
DB00986,Glycopyrronium,740028-90-4
DB00987,Cytarabine,147-94-4
DB00988,Dopamine,51-61-6
DB00989,Rivastigmine,123441-03-2
DB00990,Exemestane,107868-30-4
DB00991,Oxaprozin,21256-18-8
DB00992,Methyl aminolevulinate,33320-16-0
DB00993,Azathioprine,446-86-6
DB00994,Neomycin,1404-04-2
DB00995,Auranofin,34031-32-8
DB00996,Gabapentin,60142-96-3
DB00997,Doxorubicin,23214-92-8
DB00998,Frovatriptan,158747-02-5
DB00999,Hydrochlorothiazide,58-93-5
DB01000,Cyclacillin,3485-14-1
DB01001,Salbutamol,18559-94-9
DB01002,Levobupivacaine,27262-47-1
DB01003,Cromoglicic acid,16110-51-3
DB01004,Ganciclovir,82410-32-0
DB01005,Hydroxyurea,127-07-1
DB01006,Letrozole,112809-51-5
DB01007,Tioconazole,65899-73-2
DB01008,Busulfan,55-98-1
DB01009,Ketoprofen,22071-15-4
DB01010,Edrophonium,312-48-1
DB01011,Metyrapone,54-36-4
DB01012,Cinacalcet,226256-56-0
DB01013,Clobetasol propionate,25122-46-7
DB01014,Balsalazide,80573-04-2
DB01015,Sulfamethoxazole,723-46-6
DB01016,Glyburide,10238-21-8
DB01017,Minocycline,10118-90-8
DB01018,Guanfacine,29110-47-2
DB01019,Bethanechol,674-38-4
DB01020,Isosorbide mononitrate,16051-77-7
DB01021,Trichlormethiazide,133-67-5
DB01022,Phylloquinone,84-80-0
DB01023,Felodipine,72509-76-3
DB01024,Mycophenolic acid,24280-93-1
DB01025,Amlexanox,68302-57-8
DB01026,Ketoconazole,65277-42-1
DB01028,Methoxyflurane,76-38-0
DB01029,Irbesartan,138402-11-6
DB01030,Topotecan,123948-87-8
DB01031,Ethinamate,126-52-3
DB01032,Probenecid,57-66-9
DB01033,Mercaptopurine,50-44-2
DB01034,Cerulenin,17397-89-6
DB01035,Procainamide,51-06-9
DB01036,Tolterodine,124937-51-5
DB01037,Selegiline,14611-51-9
DB01038,Carphenazine,2622-30-2
DB01039,Fenofibrate,49562-28-9
DB01041,Thalidomide,50-35-1
DB01042,Melphalan,148-82-3
DB01043,Memantine,19982-08-2
DB01044,Gatifloxacin,112811-59-3
DB01045,Rifampicin,13292-46-1
DB01046,Lubiprostone,136790-76-6
DB01047,Fluocinonide,356-12-7
DB01048,Abacavir,136470-78-5
DB01049,Ergoloid mesylate,8067-24-1
DB01050,Ibuprofen,15687-27-1
DB01051,Novobiocin,303-81-1
DB01053,Benzylpenicillin,61-33-6
DB01054,Nitrendipine,39562-70-4
DB01055,Mimosine,500-44-7
DB01056,Tocainide,41708-72-9
DB01057,Echothiophate,6736-03-4
DB01058,Praziquantel,55268-74-1
DB01059,Norfloxacin,70458-96-7
DB01060,Amoxicillin,26787-78-0
DB01061,Azlocillin,37091-66-0
DB01062,Oxybutynin,5633-20-5
DB01063,Acetophenazine,2751-68-0
DB01064,Isoprenaline,7683-59-2
DB01065,Melatonin,73-31-4
DB01066,Cefditoren,104145-95-1
DB01067,Glipizide,29094-61-9
DB01068,Clonazepam,1622-61-3
DB01069,Promethazine,60-87-7
DB01070,Dihydrotachysterol,67-96-9
DB01071,Mequitazine,29216-28-2
DB01072,Atazanavir,198904-31-3
DB01073,Fludarabine,21679-14-1
DB01074,Perhexiline,6621-47-2
DB01075,Diphenhydramine,58-73-1
DB01076,Atorvastatin,134523-00-5
DB01077,Etidronic acid,2809-21-4
DB01078,Deslanoside,17598-65-1
DB01079,Tegaserod,145158-71-0
DB01080,Vigabatrin,68506-86-5
DB01081,Diphenoxylate,915-30-0
DB01082,Streptomycin,57-92-1
DB01083,Orlistat,96829-58-2
DB01084,Emedastine,87233-61-2
DB01085,Pilocarpine,92-13-7
DB01086,Benzocaine,94-09-7
DB01087,Primaquine,90-34-6
DB01088,Iloprost,78919-13-8
DB01089,Deserpidine,131-01-1
DB01090,Pentolinium,144-44-5
DB01091,Butenafine,101828-21-1
DB01092,Ouabain,630-60-4
DB01093,Dimethyl sulfoxide,67-68-5
DB01094,Hesperetin,520-33-2
DB01095,Fluvastatin,93957-54-1
DB01096,Oxamniquine,21738-42-1
DB01097,Leflunomide,75706-12-6
DB01098,Rosuvastatin,287714-41-4
DB01099,Flucytosine,2022-85-7
DB01100,Pimozide,2062-78-4
DB01101,Capecitabine,154361-50-9
DB01102,Arbutamine,128470-16-6
DB01103,Quinacrine,83-89-6
DB01104,Sertraline,79617-96-2
DB01105,Sibutramine,106650-56-0
DB01106,Levocabastine,79516-68-0
DB01107,Methyprylon,125-64-4
DB01108,Trilostane,13647-35-3
DB01109,Heparin,9005-49-6
DB01110,Miconazole,22916-47-8
DB01111,Colistimethate,12705-41-8
DB01112,Cefuroxime,55268-75-2
DB01113,Papaverine,58-74-2
DB01114,Chlorpheniramine,132-22-9
DB01115,Nifedipine,21829-25-4
DB01116,Trimethaphan,7187-66-8
DB01117,Atovaquone,95233-18-4
DB01118,Amiodarone,1951-25-3
DB01119,Diazoxide,364-98-7
DB01120,Gliclazide,21187-98-4
DB01121,Phenacemide,63-98-9
DB01122,Ambenonium,7648-98-8
DB01123,Proflavine,92-62-6
DB01124,Tolbutamide,64-77-7
DB01125,Anisindione,117-37-3
DB01126,Dutasteride,164656-23-9
DB01127,Econazole,27220-47-9
DB01128,Bicalutamide,90357-06-5
DB01129,Rabeprazole,117976-89-3
DB01130,Prednicarbate,73771-04-7
DB01131,Proguanil,500-92-5
DB01132,Pioglitazone,111025-46-8
DB01133,Tiludronic acid,89987-06-4
DB01134,Desoxycorticosterone pivalate,808-48-0
DB01135,Doxacurium,106791-39-3
DB01136,Carvedilol,72956-09-3
DB01137,Levofloxacin,100986-85-4
DB01138,Sulfinpyrazone,57-96-5
DB01139,Cefapirin,21593-23-7
DB01140,Cefadroxil,50370-12-2
DB01141,Micafungin,235114-32-6
DB01142,Doxepin,1668-19-5
DB01143,Amifostine,20537-88-6
DB01144,Diclofenamide,120-97-8
DB01145,Sulfoxone,144-76-3
DB01146,Diphenylpyraline,147-20-6
DB01147,Cloxacillin,61-72-3
DB01148,Flavoxate,15301-69-6
DB01149,Nefazodone,83366-66-9
DB01150,Cefprozil,92665-29-7
DB01151,Desipramine,50-47-5
DB01152,Candicidin,1403-17-4
DB01153,Sertaconazole,99592-32-2
DB01154,Thiamylal,77-27-0
DB01155,Gemifloxacin,175463-14-6
DB01156,Bupropion,34911-55-2
DB01157,Trimetrexate,52128-35-5
DB01158,Bretylium,59-41-6
DB01159,Halothane,151-67-7
DB01160,Dinoprost tromethamine,38562-01-5
DB01161,Chloroprocaine,133-16-4
DB01162,Terazosin,63590-64-7
DB01163,Amdinocillin,32887-01-7
DB01164,Calcium chloride,10043-52-4
DB01165,Ofloxacin,82419-36-1
DB01166,Cilostazol,73963-72-1
DB01167,Itraconazole,84625-61-6
DB01168,Procarbazine,671-16-9
DB01169,Arsenic trioxide,1327-53-3
DB01170,Guanethidine,55-65-2
DB01171,Moclobemide,71320-77-9
DB01172,Kanamycin,59-01-8
DB01173,Orphenadrine,83-98-7
DB01174,Phenobarbital,50-06-6
DB01175,Escitalopram,128196-01-0
DB01176,Cyclizine,82-92-8
DB01177,Idarubicin,58957-92-9
DB01178,Chlormezanone,80-77-3
DB01179,Podofilox,518-28-5
DB01180,Rescinnamine,24815-24-5
DB01181,Ifosfamide,3778-73-2
DB01182,Propafenone,54063-53-5
DB01183,Naloxone,465-65-6
DB01184,Domperidone,57808-66-9
DB01185,Fluoxymesterone,76-43-7
DB01186,Pergolide,66104-22-1
DB01187,Iophendylate,99-79-6
DB01188,Ciclopirox,29342-05-0
DB01189,Desflurane,57041-67-5
DB01190,Clindamycin,18323-44-9
DB01191,Dexfenfluramine,3239-44-9
DB01192,Oxymorphone,76-41-5
DB01193,Acebutolol,37517-30-9
DB01194,Brinzolamide,138890-62-7
DB01195,Flecainide,54143-55-4
DB01196,Estramustine,2998-57-4
DB01197,Captopril,62571-86-2
DB01198,Zopiclone,43200-80-2
DB01199,Tubocurarine,57-95-4
DB01200,Bromocriptine,25614-03-3
DB01201,Rifapentine,61379-65-5
DB01202,Levetiracetam,102767-28-2
DB01203,Nadolol,42200-33-9
DB01204,Mitoxantrone,65271-80-9
DB01205,Flumazenil,78755-81-4
DB01206,Lomustine,13010-47-4
DB01207,Ridogrel,110140-89-1
DB01208,Sparfloxacin,110871-86-8
DB01209,Dezocine,53648-55-8
DB01210,Levobunolol,47141-42-4
DB01211,Clarithromycin,81103-11-9
DB01212,Ceftriaxone,73384-59-5
DB01213,Fomepizole,7554-65-6
DB01214,Metipranolol,22664-55-7
DB01215,Estazolam,29975-16-4
DB01216,Finasteride,98319-26-7
DB01217,Anastrozole,120511-73-1
DB01218,Halofantrine,69756-53-2
DB01219,Dantrolene,7261-97-4
DB01220,Rifaximin,80621-81-4
DB01221,Ketamine,6740-88-1
DB01222,Budesonide,51333-22-3
DB01223,Aminophylline,317-34-0
DB01224,Quetiapine,111974-69-7
DB01225,Enoxaparin,9005-49-6
DB01226,Mivacurium,133814-19-4
DB01227,Levacetylmethadol,1477-40-3
DB01228,Encainide,66778-36-7
DB01229,Paclitaxel,33069-62-4
DB01230,Pemoline,2152-34-3
DB01231,Diphenidol,972-02-1
DB01232,Saquinavir,127779-20-8
DB01233,Metoclopramide,364-62-5
DB01234,Dexamethasone,50-02-2
DB01235,Levodopa,59-92-7
DB01236,Sevoflurane,28523-86-6
DB01237,Bromodiphenhydramine,118-23-0
DB01238,Aripiprazole,129722-12-9
DB01239,Chlorprothixene,113-59-7
DB01240,Epoprostenol,35121-78-9
DB01241,Gemfibrozil,25812-30-0
DB01242,Clomipramine,303-49-1
DB01243,Chloroxine,773-76-2
DB01244,Bepridil,64706-54-3
DB01245,Decamethonium,156-74-1
DB01246,Alimemazine,84-96-8
DB01247,Isocarboxazid,59-63-2
DB01248,Docetaxel,114977-28-5
DB01249,Iodixanol,92339-11-2
DB01250,Olsalazine,15722-48-2
DB01251,Gliquidone,33342-05-1
DB01252,Mitiglinide,145375-43-5
DB01253,Ergometrine,60-79-7
DB01254,Dasatinib,302962-49-8
DB01255,Lisdexamfetamine,608137-32-2
DB01256,Retapamulin,224452-66-8
DB01257,Eculizumab,219685-50-4
DB01259,Lapatinib,231277-92-2
DB01260,Desonide,638-94-8
DB01261,Sitagliptin,486460-32-6
DB01262,Decitabine,2353-33-5
DB01263,Posaconazole,171228-49-2
DB01264,Darunavir,206361-99-1
DB01265,Telbivudine,3424-98-4
DB01266,Sinecatechins,188265-33-0
DB01267,Paliperidone,144598-75-4
DB01268,Sunitinib,557795-19-4
DB01269,Panitumumab,339177-26-3
DB01270,Ranibizumab,347396-82-1
DB01271,Idursulfase,50936-59-9
DB01272,Alglucosidase alfa,420784-05-0
DB01273,Varenicline,249296-44-4
DB01274,Arformoterol,67346-49-0
DB01275,Hydralazine,86-54-4
DB01276,Exenatide,141758-74-9
DB01277,Mecasermin,68562-41-4
DB01278,Pramlintide,151126-32-8
DB01279,Galsulfase,552858-79-4
DB01280,Nelarabine,121032-29-9
DB01281,Abatacept,332348-12-6
DB01282,Carbetocin,37025-55-1
DB01283,Lumiracoxib,220991-20-8
DB01284,Tetracosactide,16960-16-0
DB01285,Corticotropin,12427-33-7
DB01288,Fenoterol,13392-18-2
DB01289,Glisoxepide,25046-79-1
DB01291,Pirbuterol,38677-81-5
DB01294,Bismuth subsalicylate,14882-18-9
DB01295,Bevantolol,59170-23-9
DB01296,Glucosamine,3416-24-8
DB01297,Practolol,6673-35-4
DB01298,Sulfacytine,17784-12-2
DB01299,Sulfadoxine,2447-57-6
DB01301,Rolitetracycline,751-97-3
DB01303,Oxtriphylline,4499-40-5
DB01306,Insulin aspart,116094-23-6
DB01307,Insulin detemir,169148-63-4
DB01309,Insulin glulisine,207748-29-6
DB01319,Fosamprenavir,226700-79-4
DB01320,Fosphenytoin,93390-81-9
DB01321,Josamycin,16846-24-5
DB01322,Kava,9000-38-8
DB01323,St. John's Wort,84082-80-4
DB01324,Polythiazide,346-18-9
DB01325,Quinethazone,73-49-4
DB01326,Cefamandole,34444-01-4
DB01327,Cefazolin,25953-19-9
DB01328,Cefonicid,61270-58-4
DB01329,Cefoperazone,62893-19-0
DB01330,Cefotetan,69712-56-7
DB01331,Cefoxitin,35607-66-0
DB01332,Ceftizoxime,68401-81-0
DB01333,Cefradine,38821-53-3
DB01336,Metocurine,5152-30-7
DB01337,Pancuronium,16974-53-1
DB01338,Pipecuronium,68399-58-6
DB01339,Vecuronium,86029-43-8
DB01340,Cilazapril,88768-40-5
DB01341,Dihydroquinidine barbiturate,
DB01342,Forasartan,145216-43-9
DB01344,Tolevamer,28210-41-5
DB01345,Potassium cation,24203-36-9
DB01346,Quinidine barbiturate,
DB01347,Saprisartan,146623-69-0
DB01348,Spirapril,83647-97-6
DB01349,Tasosartan,145733-36-4
DB01351,Amobarbital,57-43-2
DB01352,Aprobarbital,77-02-1
DB01353,Butobarbital,77-28-1
DB01354,Heptabarbital,509-86-4
DB01355,Hexobarbital,56-29-1
DB01356,Lithium cation,7439-93-2
DB01357,Mestranol,72-33-3
DB01359,Penbutolol,38363-40-5
DB01362,Iohexol,66108-95-0
DB01363,Ephedra sinica root,
DB01364,Ephedrine,299-42-3
DB01365,Mephentermine,100-92-5
DB01366,Procaterol,72332-33-3
DB01367,Rasagiline,136236-51-6
DB01369,Quinupristin,120138-50-3
DB01370,Aluminium,7429-90-5
DB01373,Calcium,7440-70-2
DB01375,Aluminium monostearate,7047-84-9
DB01377,Magnesium oxide,1309-48-4
DB01378,Magnesium cation,22537-22-0
DB01380,Cortisone acetate,50-04-4
DB01381,Ginkgo biloba,90045-36-6
DB01382,Glymidine,339-44-6
DB01384,Paramethasone,53-33-8
DB01388,Mibefradil,116644-53-2
DB01390,Sodium bicarbonate,144-55-8
DB01392,Yohimbine,146-48-5
DB01393,Bezafibrate,41859-67-0
DB01394,Colchicine,64-86-8
DB01395,Drospirenone,67392-87-4
DB01396,Digitoxin,71-63-6
DB01397,Magnesium salicylate,18917-89-0
DB01399,Salsalate,552-94-3
DB01400,Neostigmine,59-99-4
DB01401,Choline magnesium trisalicylate,64425-90-7
DB01403,Methotrimeprazine,60-99-1
DB01404,Ginseng,50647-08-0
DB01405,Temafloxacin,108319-06-8
DB01406,Danazol,17230-88-5
DB01407,Clenbuterol,37148-27-9
DB01408,Bambuterol,81732-65-2
DB01409,Tiotropium,186691-13-4
DB01410,Ciclesonide,126544-47-6
DB01411,Pranlukast,103177-37-3
DB01412,Theobromine,83-67-0
DB01413,Cefepime,88040-23-7
DB01414,Cefacetrile,10206-21-0
DB01415,Ceftibuten,97519-39-6
DB01416,Cefpodoxime,80210-62-4
DB01418,Acenocoumarol,152-72-7
DB01419,Antrafenine,55300-29-3
DB01420,Testosterone propionate,57-85-2
DB01421,Paromomycin,7542-37-2
DB01422,Nitroxoline,4008-48-4
DB01423,Stepronin,72324-18-6
DB01424,Aminophenazone,58-15-1
DB01425,Alizapride,59338-93-1
DB01426,Ajmaline,4360-12-7
DB01427,Amrinone,60719-84-8
DB01428,Oxybenzone,131-57-7
DB01429,Aprindine,37640-71-4
DB01430,Almitrine,27469-53-0
DB01431,Allylestrenol,432-60-0
DB01432,Cholestyramine,11041-12-6
DB01433,Methadyl acetate,509-74-0
DB01434,19-norandrostenedione,734-32-7
DB01435,Antipyrine,60-80-0
DB01436,Alfacalcidol,41294-56-8
DB01437,Glutethimide,77-21-4
DB01438,Phenazopyridine,94-78-0
DB01439,3-Methylthiofentanyl,86052-04-2
DB01440,gamma-Hydroxybutyric acid,591-81-1
DB01441,"5-Methoxy-N,N-diisopropyltryptamine",4021-34-5
DB01442,MMDA,13674-05-0
DB01443,19-Nor-5-androstenedione,19289-77-1
DB01444,Dimethylthiambutene,524-84-5
DB01445,Bufotenine,487-93-4
DB01446,Indopan,299-26-3
DB01447,4-Methylaminorex,3568-94-3
DB01448,19-Nor-4-androstenedione,
DB01450,Dihydroetorphine,14357-76-7
DB01451,1-Androstenedione,571-40-4
DB01452,Diamorphine,561-27-3
DB01453,Beta-hydroxyfentanyl,78995-10-5
DB01454,Midomafetamine,42542-10-9
DB01455,19-Nor-5-androstenediol,25975-59-1
DB01456,5-androstenedione,571-36-8
DB01458,"2,5-Dimethoxy-4-(n)-propylthiophenethylamine",207740-26-9
DB01459,Bezitramide,15301-48-1
DB01460,Diethyltryptamine,61-51-8
DB01461,Dimenoxadol,509-78-4
DB01462,Etonitazene,911-65-9
DB01463,Fencamfamin,1209-98-9
DB01464,Furethidine,2385-81-1
DB01465,"2,5-Dimethoxyamphetamine",2801-68-5
DB01466,Ethylmorphine,76-58-4
DB01467,"2,5-Dimethoxy-4-ethylamphetamine",22004-32-6
DB01468,Ethylmethylthiambutene,441-61-2
DB01469,Acetorphine,25333-77-1
DB01470,alpha-methylthiofentanyl,103963-66-2
DB01471,Bolasterone,1605-89-6
DB01472,4-Methoxyamphetamine,64-13-1
DB01473,Betaprodine,468-59-7
DB01474,"17alpha-methyl-3beta,17beta-dihydroxyandrost-4-ene",571-03-9
DB01475,Dioxaphetyl butyrate,467-86-7
DB01476,Haloxazolam,59128-97-1
DB01477,Codeine methylbromide,125-27-9
DB01478,Desmethylprodine,13147-09-6
DB01479,BA-2664,641-82-7
DB01480,Cyprenorphine,4406-22-8
DB01481,1-Testosterone,65-06-5
DB01482,Fenethylline,3736-08-1
DB01483,Barbital,57-44-3
DB01484,"4-Bromo-2,5-dimethoxyamphetamine",32156-26-6
DB01485,4-Hydroxytestosterone,2141-17-5
DB01486,Cathine,492-39-7
DB01487,Embutramide,15687-14-6
DB01488,Dimethyltryptamine,61-50-7
DB01489,Camazepam,36104-80-0
DB01490,Aminorex,2207-50-3
DB01491,Dipipanone,467-83-4
DB01493,Ethylestrenol,965-90-2
DB01494,Chloral betaine,2218-68-0
DB01495,Dichloralphenazone,480-30-8
DB01496,"Dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1H,5H)-pyrimidinedione",959343-20-5
DB01497,Etorphine,14521-96-1
DB01498,Alphamethadol,17199-54-1
DB01499,Alphameprodine,468-51-9
DB01500,Oxabolone,4721-69-1
DB01501,Difenoxin,28782-42-5
DB01502,Diampromide,552-25-0
DB01503,1-Androstenediol,5323-27-3
DB01505,Etoxeridine,469-82-9
DB01506,1-Phenylcyclohexylamine,2201-24-3
DB01509,Tenamfetamine,4764-17-4
DB01510,Dehydrochloromethyltestosterone,
DB01511,Delorazepam,2894-67-9
